Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude,Codes,Continent,Date
Iran,Ilam Province,183,0,0,33.1545696,46.7576343,IRN,Asia,28-04-2020
Iran,South Khorasan Province,178,0,0,33.129577000000005,58.1065069,IRN,Asia,28-04-2020
Iran,Hamadan Province,175,0,0,34.973321,48.6555779,IRN,Asia,28-04-2020
Iran,Kerman Province,169,0,0,29.571858000000002,57.301047,IRN,Asia,28-04-2020
Iran,North Khorasan Province,165,0,0,37.5378855,56.9526137,IRN,Asia,28-04-2020
Iran,Hormozgan Province,148,0,0,27.719809499999997,56.335806999999996,IRN,Asia,28-04-2020
Iran,Sistan and Baluchestan Province,134,0,0,28.1292481,60.8236848,IRN,Asia,28-04-2020
Iran,Kohgiluyeh and Boyer-Ahmad Province,73,0,0,30.65296915,51.607204522835076,IRN,Asia,28-04-2020
Iran,Chaharmahal and Bakhtiari Province,68,0,0,50.685709,32.0163307,IRN,Asia,28-04-2020
Iran,Bushehr Province,55,0,0,28.893664500000003,51.3204877,IRN,Asia,28-04-2020
Iraq,Baghdad Governorate,384,241,30,33.0112777,44.3849679,IRQ,Asia,28-04-2020
Iraq,Najaf Governorate,284,238,5,44.329992600000004,32.0010227,IRQ,Asia,28-04-2020
Iraq,Basra Governorate,281,129,17,30.5132105,47.8307605,IRQ,Asia,28-04-2020
Iraq,Erbil Governorate,169,134,0,44.166182011804885,36.37662015,IRQ,Asia,28-04-2020
Iraq,Sulaymaniyah Governorate,136,127,5,35.56497095,45.37695234981869,IRQ,Asia,28-04-2020
Iraq,Karbala Governorate,86,75,6,16.313895000000002,43.293572,IRQ,Asia,28-04-2020
Iraq,Dhi Qar Governorate,54,26,3,46.3068347,31.2857941,IRQ,Asia,28-04-2020
Iraq,Al Muthanna Governorate,35,12,1,45.0188363,30.501576300000004,IRQ,Asia,28-04-2020
Iraq,Wasit Governorate,34,26,2,45.6848009,32.6944827,IRQ,Asia,28-04-2020
Iraq,Kirkuk Governorate,31,20,2,35.46032085,44.38263033213807,IRQ,Asia,28-04-2020
Iraq,Halabja,21,2,0,35.1792062,45.98736829999999,IRQ,Asia,28-04-2020
Iraq,Diyala Governorate,18,14,3,45.1046224,34.0228719,IRQ,Asia,28-04-2020
Iraq,Duhok Governorate,18,15,0,36.8649658,42.9997041,IRQ,Asia,28-04-2020
Iraq,Babylon Governorate,16,7,5,32.5021687,44.4170864,IRQ,Asia,28-04-2020
Iraq,Al-Qādisiyyah Governorate,12,6,1,29.803611,30.913889,IRQ,Asia,28-04-2020
Iraq,Maysan Governorate,9,2,2,31.852625399999997,47.14443729999999,IRQ,Asia,28-04-2020
Iraq,Nineveh Governorate,6,6,0,43.16216471288615,36.3564339,IRQ,Asia,28-04-2020
Iraq,Saladin Governorate,3,1,0,34.449783350000004,43.79360485008835,IRQ,Asia,28-04-2020
Iraq,Al Anbar Governorate,2,2,0,41.609398299999995,32.788944300000004,IRQ,Asia,28-04-2020
Italy,Lombardy,72889,0,13325,45.6209,9.768892999999998,ITA,Europe,28-04-2020
Italy,Piedmont,24832,0,2823,44.7605629,8.2998538,ITA,Europe,28-04-2020
Italy,Emilia-Romagna,24450,0,3386,44.525696,11.039437,ITA,Europe,28-04-2020
Italy,Veneto,17471,0,1315,45.6476663,11.8665254,ITA,Europe,28-04-2020
Italy,Tuscany,9147,0,778,43.458654100000004,11.1389204,ITA,Europe,28-04-2020
Italy,Liguria,7508,0,1114,44.4777617,8.7026296,ITA,Europe,28-04-2020
Italy,Lazio,6309,0,389,41.9808038,12.766231199999998,ITA,Europe,28-04-2020
Italy,Marche,6111,0,879,43.345838799999996,13.1415872,ITA,Europe,28-04-2020
Italy,Campania,4331,0,345,40.860671999999994,14.843983999999999,ITA,Europe,28-04-2020
Italy,Apulia,3948,0,399,40.9842539,16.621002700000002,ITA,Europe,28-04-2020
Italy,Trentino,3894,0,405,46.102817,11.129543099871787,ITA,Europe,28-04-2020
Italy,Sicily,3057,0,228,37.587794,14.155048,ITA,Europe,28-04-2020
Italy,Friuli-Venezia Giulia,2917,0,264,46.151042,13.055904,ITA,Europe,28-04-2020
Italy,Abruzzo,2859,0,295,42.227681,13.854982999999999,ITA,Europe,28-04-2020
Italy,South Tyrol,2481,0,269,46.65594215,11.229637264169462,ITA,Europe,28-04-2020
Italy,Umbria,1368,0,64,42.965916,12.490236,ITA,Europe,28-04-2020
Italy,Sardinia,1280,0,109,40.06160405,9.097753806553065,ITA,Europe,28-04-2020
Italy,Calabria,1107,0,80,39.0565974,16.5249864,ITA,Europe,28-04-2020
Italy,Aosta,1106,0,132,45.7370885,7.3196649,ITA,Europe,28-04-2020
Italy,Basilicata,366,0,25,40.500571,16.081953,ITA,Europe,28-04-2020
Italy,Molise,296,0,21,41.684672,14.595614000000001,ITA,Europe,28-04-2020
Japan,Tokyo,3947,0,100,35.68283870000001,139.7594549,JPN,Asia,28-04-2020
Japan,Osaka,1521,0,30,34.619881299999996,135.49035700000002,JPN,Asia,28-04-2020
Japan,Kanagawa,961,0,26,35.4342935,139.374753,JPN,Asia,28-04-2020
Japan,Saitama,826,0,25,35.9754168,139.4160114,JPN,Asia,28-04-2020
Japan,Chiba,814,0,100,35.60998499999999,140.118126,JPN,Asia,28-04-2020
Japan,Hokkaido,645,0,25,43.4603175,143.33071579283663,JPN,Asia,28-04-2020
Japan,Hyogo,630,0,24,34.914934,134.86066599999998,JPN,Asia,28-04-2020
Japan,Fukuoka,620,0,16,33.6251241,130.61800159999999,JPN,Asia,28-04-2020
Japan,Aichi,477,0,31,34.9991645,137.254574,JPN,Asia,28-04-2020
Japan,Kyoto,309,0,30,35.021041,135.7556075,JPN,Asia,28-04-2020
Japan,Ishikawa,241,0,6,36.988867799999994,136.8163563,JPN,Asia,28-04-2020
Japan,Toyama,179,0,5,36.6468015,137.2183531,JPN,Asia,28-04-2020
Japan,Nagasaki,166,0,1,33.1154683,129.78743390000002,JPN,Asia,28-04-2020
Japan,Ibaraki,161,0,26,36.286953600000004,140.4703384,JPN,Asia,28-04-2020
Japan,Gifu,149,0,6,35.78674489999999,137.04607769999998,JPN,Asia,28-04-2020
Japan,Hiroshima,149,0,2,34.391605799999994,132.4518156,JPN,Asia,28-04-2020
Japan,Gunma,146,0,14,36.52198,139.03348300000002,JPN,Asia,28-04-2020
Japan,Okinawa,137,0,4,26.570775399999995,128.0255901,JPN,Asia,28-04-2020
Japan,Fukui,121,0,6,35.9263502,136.60681269999998,JPN,Asia,28-04-2020
Japan,Shiga,94,0,1,35.24715399999999,136.109385,JPN,Asia,28-04-2020
Japan,Miyagi,86,0,0,38.3880155,140.9761025,JPN,Asia,28-04-2020
Japan,Nara,76,0,8,34.2963089,135.88168190000002,JPN,Asia,28-04-2020
Japan,Kochi,73,0,3,33.6569018,133.56062409999998,JPN,Asia,28-04-2020
Japan,Niigata,70,0,5,37.6452283,138.7669125,JPN,Asia,28-04-2020
Japan,Fukushima,69,0,0,37.75454000000001,140.4592144,JPN,Asia,28-04-2020
Japan,Nagano,66,0,0,36.1143945,138.0319015,JPN,Asia,28-04-2020
Japan,Yamagata,66,0,0,38.4746705,140.08323700000003,JPN,Asia,28-04-2020
Japan,Shizuoka,64,0,0,34.933248799999994,138.0955398,JPN,Asia,28-04-2020
Japan,Oita,60,0,16,33.1819875,131.42702169999998,JPN,Asia,28-04-2020
Japan,Wakayama,59,0,1,33.8070292,135.5930743,JPN,Asia,28-04-2020
Japan,Tochigi,54,0,0,36.3824655,139.73414350000002,JPN,Asia,28-04-2020
Japan,Yamanashi,52,0,0,35.6399328,138.63804950000002,JPN,Asia,28-04-2020
Japan,Ehime,47,0,3,33.601364600000004,132.8185275,JPN,Asia,28-04-2020
Japan,Kumamoto,46,0,1,32.6450475,130.6341345,JPN,Asia,28-04-2020
Japan,Mie,45,0,1,34.7339685,136.5154489,JPN,Asia,28-04-2020
Japan,Saga,37,0,1,33.2185408,130.1296585,JPN,Asia,28-04-2020
Japan,Yamaguchi,32,0,0,34.2379614,131.58738449999998,JPN,Asia,28-04-2020
Japan,Kagawa,28,0,0,34.2480104,134.05865790000001,JPN,Asia,28-04-2020
Japan,Aomori,23,0,0,40.886943,140.59012099999998,JPN,Asia,28-04-2020
Japan,Okayama,22,0,0,34.8581334,133.7759256,JPN,Asia,28-04-2020
Japan,Shimane,22,0,2,34.94182120000001,132.53743899999998,JPN,Asia,28-04-2020
Japan,Miyazaki,17,0,0,32.097681,131.29454199999998,JPN,Asia,28-04-2020
Japan,Akita,16,0,0,39.68988020000001,140.342608,JPN,Asia,28-04-2020
Japan,Kagoshima,10,0,4,31.521587,130.5474077,JPN,Asia,28-04-2020
Japan,Tokushima,5,0,3,33.919641799999994,134.25096340000002,JPN,Asia,28-04-2020
Japan,Tottori,3,0,0,35.3555075,133.8678525,JPN,Asia,28-04-2020
Japan,Iwate,0,0,0,39.5713763,141.4253574,JPN,Asia,28-04-2020
Mexico,Mexico City,3764,196,307,19.4326296,-99.1331785,MEX,North America,28-04-2020
Mexico,State of Mexico,2238,102,110,19.4839446,-99.68997159999999,MEX,North America,28-04-2020
Mexico,Baja California,1197,31,162,30.0338923,-115.1425107,MEX,North America,28-04-2020
Mexico,Sinaloa,708,12,98,25.0000001,-107.5000001,MEX,North America,28-04-2020
Mexico,Tabasco,707,36,86,17.95078635,-92.48312213241395,MEX,North America,28-04-2020
Mexico,Quintana Roo,550,38,76,19.6666671,-88.5000001,MEX,North America,28-04-2020
Mexico,Puebla,483,46,65,18.833333,-98.0,MEX,North America,28-04-2020
Mexico,Baja California Sur,374,6,12,25.5818014,-111.5706164,MEX,North America,28-04-2020
Mexico,Coahuila,340,38,33,27.3333331,-102.0000001,MEX,North America,28-04-2020
Mexico,Veracruz,319,10,23,19.333333,-96.666667,MEX,North America,28-04-2020
Mexico,Yucatan,302,5,19,20.6845957,-88.87556690000002,MEX,North America,28-04-2020
Mexico,Jalisco,271,87,23,20.3333331,-103.6666671,MEX,North America,28-04-2020
Mexico,Nuevo Leon,271,66,9,26.2384363,-99.8873,MEX,North America,28-04-2020
Mexico,Chihuahua,240,3,57,28.500000099999998,-106.0000001,MEX,North America,28-04-2020
Mexico,Tamaulipas,216,2,11,23.9891553,-98.7026825,MEX,North America,28-04-2020
Mexico,Guanajuato,198,44,19,20.987699600000006,-101.0,MEX,North America,28-04-2020
Mexico,Michoacán,193,8,28,19.207098000000002,-101.878113,MEX,North America,28-04-2020
Mexico,Guerrero,177,4,29,17.666667,-100.0,MEX,North America,28-04-2020
Mexico,Morelos,169,4,25,18.75,-99.0,MEX,North America,28-04-2020
Mexico,Hidalgo,165,11,17,20.5,-99.0,MEX,North America,28-04-2020
Mexico,Sonora,149,4,18,29.3333331,-110.66666709999998,MEX,North America,28-04-2020
Mexico,Aguascalientes,147,44,2,22.0000001,-102.5000001,MEX,North America,28-04-2020
Mexico,Tlaxcala,127,1,13,19.416667,-98.166667,MEX,North America,28-04-2020
Mexico,Chiapas,118,2,6,16.500000099999998,-92.5000001,MEX,North America,28-04-2020
Mexico,Querétaro,109,15,7,20.854257500000006,-99.84756,MEX,North America,28-04-2020
Mexico,Oaxaca,104,9,13,17.0,-96.5,MEX,North America,28-04-2020
Mexico,San Luis Potosi,75,23,6,22.5000001,-100.5000001,MEX,North America,28-04-2020
Mexico,Campeche,70,1,11,19.32920555,-89.9439148263377,MEX,North America,28-04-2020
Mexico,Nayarit,59,2,7,21.8438765,-104.87148535201122,MEX,North America,28-04-2020
Mexico,Zacatecas,58,1,4,23.0000001,-103.0000001,MEX,North America,28-04-2020
Mexico,Durango,42,3,6,24.833333,-104.833333,MEX,North America,28-04-2020
Mexico,Colima,24,7,2,19.166667,-104.0,MEX,North America,28-04-2020
Moldova,Chisinau,907,220,16,47.0244707,28.8322534,MDA,Europe,28-04-2020
Moldova,Transnistria,318,1,15,46.990566799999996,29.4772511,MDA,Europe,28-04-2020
Moldova,Soroca District,250,87,6,48.164075200000006,28.16168004981313,MDA,Europe,28-04-2020
Moldova,Ștefan Vodă District,238,94,6,46.51599829999999,29.66029450049081,MDA,Europe,28-04-2020
Moldova,Glodeni District,168,9,11,47.72743085000001,27.484220580699677,MDA,Europe,28-04-2020
Moldova,Edineţ District,125,6,1,48.14641075,27.27253703338933,MDA,Europe,28-04-2020
Moldova,Fălești District,122,20,3,47.575170899999996,27.682729901345876,MDA,Europe,28-04-2020
Moldova,Căușeni District,99,11,1,46.60450150000001,29.260402050614534,MDA,Europe,28-04-2020
Moldova,Cahul District,98,25,2,45.81213505,28.29199196636291,MDA,Europe,28-04-2020
Moldova,Orhei District,95,23,3,47.40012725,28.76154797180219,MDA,Europe,28-04-2020
Moldova,Gagauzia,92,2,2,46.203052,28.76157903735702,MDA,Europe,28-04-2020
Moldova,Ialoveni District,60,26,0,46.8661989,28.81399456278325,MDA,Europe,28-04-2020
Moldova,Balti,59,13,3,47.7620065,27.928622100000002,MDA,Europe,28-04-2020
Moldova,Hîncești District,51,29,2,46.84686165,28.417482104020497,MDA,Europe,28-04-2020
Moldova,Strășeni District,49,7,0,47.161640999999996,28.54285889249443,MDA,Europe,28-04-2020
Moldova,Taraclia District,43,3,0,45.8973216,28.622919484479127,MDA,Europe,28-04-2020
Moldova,Criuleni District,34,5,1,47.20655525,28.984104915582105,MDA,Europe,28-04-2020
Moldova,Sîngerei District,34,10,1,47.6712726,28.1804580202084,MDA,Europe,28-04-2020
Moldova,Florești District,31,3,0,47.88059905,28.27124083031211,MDA,Europe,28-04-2020
Moldova,Bender,28,2,2,46.821817700000004,29.4819196,MDA,Europe,28-04-2020
Moldova,Rezina District,25,6,0,47.70398105,28.796710988342795,MDA,Europe,28-04-2020
Moldova,Anenii Noi,22,10,1,46.8815631,29.2309122,MDA,Europe,28-04-2020
Moldova,Dubăsari District,21,2,0,47.316745399999995,29.07816444203909,MDA,Europe,28-04-2020
Moldova,Telenești District,20,3,1,47.5666994,28.52513718945919,MDA,Europe,28-04-2020
Moldova,Dondușeni District,19,1,1,48.21650555,27.60167284295917,MDA,Europe,28-04-2020
Moldova,Rîșcani District,18,4,1,47.9241151,27.45224203274806,MDA,Europe,28-04-2020
Moldova,Cantemir District,16,7,0,46.2501064,28.346840370909433,MDA,Europe,28-04-2020
Moldova,Ungheni District,16,3,0,47.2568165,27.89092403943809,MDA,Europe,28-04-2020
Moldova,Briceni District,10,4,1,48.278037,26.94802250324881,MDA,Europe,28-04-2020
Moldova,Călărași District,10,2,0,47.30280225,28.307102604154743,MDA,Europe,28-04-2020
Moldova,Nisporeni District,9,8,0,47.08201635,28.16316572517789,MDA,Europe,28-04-2020
Moldova,Drochia District,8,2,0,48.03384025,27.829074153315965,MDA,Europe,28-04-2020
Moldova,Cimișlia District,4,3,0,46.59215145,28.811140574534697,MDA,Europe,28-04-2020
Moldova,Leova District,4,1,0,46.52170255,28.401546299526768,MDA,Europe,28-04-2020
Moldova,Ocnița District,4,1,0,48.35342585,27.39539424010169,MDA,Europe,28-04-2020
Moldova,Basarabeasca District,2,1,0,46.39813565,28.90248797561072,MDA,Europe,28-04-2020
Moldova,Șoldănești District,1,0,0,47.8447193,28.665898622950763,MDA,Europe,28-04-2020
Montenegro,Podgorica Municipality,163,84,5,42.44594995,19.2098386556408,MNE,Europe,28-04-2020
Montenegro,Tuzi Urban municipality,37,31,0,19.35652623008785,42.37916720000001,MNE,Europe,28-04-2020
Montenegro,Nikšić Municipality,34,28,0,42.836788500000004,18.851992115152346,MNE,Europe,28-04-2020
Montenegro,Bar Municipality,23,12,0,42.13654685,19.202528815662266,MNE,Europe,28-04-2020
Montenegro,Ulcinj Municipality,22,7,0,41.96493820000001,19.315483634344226,MNE,Europe,28-04-2020
Montenegro,Andrijevica Municipality,7,7,0,42.7219982,19.754573998598595,MNE,Europe,28-04-2020
Montenegro,Budva Municipality,7,4,0,42.25925725000001,18.92013066455736,MNE,Europe,28-04-2020
Montenegro,Plav Municipality,7,0,1,42.6087914,19.965122024931137,MNE,Europe,28-04-2020
Montenegro,Bijelo Polje Municipality,6,6,0,43.0787479,19.692087263269595,MNE,Europe,28-04-2020
Montenegro,Herceg Novi Municipality,6,4,1,42.50423195,18.543928701577233,MNE,Europe,28-04-2020
Montenegro,Danilovgrad Municipality,3,3,0,42.6120612,19.100779698394014,MNE,Europe,28-04-2020
Montenegro,Gusinje Municipality,3,0,0,42.54808685,19.82338462440924,MNE,Europe,28-04-2020
Montenegro,Tivat Municipality,3,3,0,42.42015120000001,18.71982789464285,MNE,Europe,28-04-2020
Morocco,Casablanca-Settat,1075,0,43,33.2627128,-7.963902799999999,MAR,Africa,28-04-2020
Morocco,Marrakesh-Safi,843,0,42,31.6390337,-8.0043887,MAR,Africa,28-04-2020
Morocco,Tangier-Tétouan-Al Hoceima,544,0,17,35.202940999999996,-5.5510167,MAR,Africa,28-04-2020
Morocco,Fez-Meknès,520,0,24,33.8333136,-4.8556382000000005,MAR,Africa,28-04-2020
Morocco,Drâa-Tafilalet,494,0,4,31.183543199999995,-5.139543499999999,MAR,Africa,28-04-2020
Morocco,Rabat-Salé-Kénitra,306,0,11,33.920433200000005,-6.3676093,MAR,Africa,28-04-2020
Morocco,Oriental,175,0,8,33.320213800000005,-2.4238471,MAR,Africa,28-04-2020
Morocco,Béni Mellal-Khenifra,78,0,6,32.6407498,-6.207105,MAR,Africa,28-04-2020
Morocco,Souss-Massa,50,0,5,30.187721999999997,-8.6322498,MAR,Africa,28-04-2020
Morocco,Guelmim-Oued Noun,29,0,0,28.527370299999998,-10.031551499999999,MAR,Africa,28-04-2020
Morocco,Laâyoune-Sakia El Hamra,4,0,0,-12.9766773,26.7300936,MAR,Africa,28-04-2020
Morocco,Oued Ed-Dahab-Lagouira,2,0,0,23.6989172,-15.9310551,MAR,Africa,28-04-2020
Nigeria,Lagos,764,143,19,6.4550575,3.3941795,NGA,Africa,28-04-2020
Nigeria,Federal Capital Territory,157,36,3,8.831122800000003,7.172467299999999,NGA,Africa,28-04-2020
Nigeria,Kano,77,0,1,11.894838900000002,8.5364136,NGA,Africa,28-04-2020
Nigeria,Borno,41,0,2,12.1875392,13.308003400000002,NGA,Africa,28-04-2020
Nigeria,Gombe,37,0,0,10.38301,11.206567,NGA,Africa,28-04-2020
Nigeria,Ogun State,35,5,1,7.139575999999999,3.3450437999999996,NGA,Africa,28-04-2020
Nigeria,Osun,34,18,2,7.5484047000000025,4.4978307,NGA,Africa,28-04-2020
Nigeria,Katsina,30,4,2,12.5630825,7.6207062999999975,NGA,Africa,28-04-2020
Nigeria,Edo,25,8,3,6.6076574999999975,5.972271299999999,NGA,Africa,28-04-2020
Nigeria,Oyo,21,9,2,8.215124900000001,3.5642897000000002,NGA,Africa,28-04-2020
Nigeria,Kaduna,15,6,0,10.3825318,7.8533225999999985,NGA,Africa,28-04-2020
Nigeria,Bauchi,14,6,0,10.6228284,10.0287754,NGA,Africa,28-04-2020
Nigeria,Akwa Ibom,12,9,1,4.9408638,7.841226700000001,NGA,Africa,28-04-2020
Nigeria,Kwara,11,2,0,8.8367891,4.6688487,NGA,Africa,28-04-2020
Nigeria,Sokoto,10,0,0,13.0611195,5.3152203,NGA,Africa,28-04-2020
Nigeria,Ekiti,8,2,1,7.736891,5.2738325999999995,NGA,Africa,28-04-2020
Nigeria,Ondo,8,2,0,7.0209686,5.0567477,NGA,Africa,28-04-2020
Nigeria,Taraba,8,0,0,8.0141334,10.7376336,NGA,Africa,28-04-2020
Nigeria,Delta,6,0,1,5.5273061,6.1784167000000005,NGA,Africa,28-04-2020
Nigeria,Rivers,6,2,2,4.8416027999999995,6.8604088,NGA,Africa,28-04-2020
Nigeria,Abia,2,0,0,5.4540953000000005,7.5153070999999985,NGA,Africa,28-04-2020
Nigeria,Enugu,2,2,0,6.5536094,7.4143061,NGA,Africa,28-04-2020
Nigeria,Jigawa,2,0,0,12.325236199999999,9.5103296,NGA,Africa,28-04-2020
Nigeria,Niger,2,0,0,9.932608300000002,5.651108799999999,NGA,Africa,28-04-2020
Nigeria,Zamfara,2,0,0,12.0078998,6.4191432,NGA,Africa,28-04-2020
Nigeria,Adamawa,1,0,0,9.5129772,12.388188699999999,NGA,Africa,28-04-2020
Nigeria,Anambra,1,0,0,6.2183136,6.953184200000001,NGA,Africa,28-04-2020
Nigeria,Bayelsa,1,0,0,4.7629785999999985,6.028898000000001,NGA,Africa,28-04-2020
Nigeria,Benue,1,0,0,8.777287699999999,7.3505747,NGA,Africa,28-04-2020
Nigeria,Ebonyi,1,0,0,6.1996918,8.0348906,NGA,Africa,28-04-2020
Nigeria,Imo,1,0,0,5.5859456,7.0669651,NGA,Africa,28-04-2020
Nigeria,Kebbi,1,0,0,4.1074545,11.416757400000002,NGA,Africa,28-04-2020
Nigeria,Plateau,1,0,0,9.0583446,9.682628900000001,NGA,Africa,28-04-2020
Norway,Oslo,2250,0,0,59.913330099999996,10.7389701,NOR,Europe,28-04-2020
Norway,Viken,1905,0,0,59.9263265,9.904234519577857,NOR,Europe,28-04-2020
Norway,Vestland,758,0,0,60.929101100000004,6.107886941976156,NOR,Europe,28-04-2020
Norway,Innlandet,461,0,0,61.26810555,10.485458802304304,NOR,Europe,28-04-2020
Norway,Rogaland,411,0,0,58.93631375,5.805878643040238,NOR,Europe,28-04-2020
Norway,Trøndelag,402,0,0,63.87759235,10.195050547141092,NOR,Europe,28-04-2020
Norway,Agder,275,0,0,58.71944225,8.034963534558171,NOR,Europe,28-04-2020
Norway,Vestfold og Telemark,255,0,0,59.39626765,9.061898163187935,NOR,Europe,28-04-2020
Norway,Troms og Finnmark,223,0,0,69.86993469999999,21.827278548625912,NOR,Europe,28-04-2020
Norway,Møre og Romsdal,114,0,0,62.8452777,7.518194072637362,NOR,Europe,28-04-2020
Norway,Nordland,106,0,0,67.27564050000001,13.862360639913616,NOR,Europe,28-04-2020
Peru,Lima Region,18571,0,0,-4.594056,-81.26044940000001,PER,South America,28-04-2020
Peru,Callao Region,2672,0,0,-77.1095687739774,-12.0089367,PER,South America,28-04-2020
Peru,Lambayeque,1651,0,0,-6.3333330000000005,-80.0,PER,South America,28-04-2020
Peru,Loreto,827,0,0,-5.0,-75.0,PER,South America,28-04-2020
Peru,Piura,816,0,0,-5.0,-80.333333,PER,South America,28-04-2020
Peru,La Libertad,553,0,0,-8.0,-78.5,PER,South America,28-04-2020
Peru,Ancash,547,0,0,-9.5,-77.75,PER,South America,28-04-2020
Peru,Arequipa,479,0,0,-16.3988667,-71.53696070000002,PER,South America,28-04-2020
Peru,Ucayali,370,0,0,-9.0,-73.5,PER,South America,28-04-2020
Peru,Ica,339,0,0,-14.338610999999998,-75.648333,PER,South America,28-04-2020
Peru,Junin,290,0,0,-11.5,-75.0,PER,South America,28-04-2020
Peru,Tumbes,250,0,0,-3.833333,-80.5,PER,South America,28-04-2020
Peru,Cusco,196,0,0,-13.517088699999999,-71.97853559999999,PER,South America,28-04-2020
Peru,Huanuco,167,0,0,-9.5,-75.833333,PER,South America,28-04-2020
Peru,San Martin,166,0,0,-7.0,-76.833333,PER,South America,28-04-2020
Peru,Cajamarca,141,0,0,-6.25,-78.833333,PER,South America,28-04-2020
Peru,Moquegua,94,0,0,-16.833333,-70.916667,PER,South America,28-04-2020
Peru,Madre de Dios,87,0,0,-12.0,-70.25,PER,South America,28-04-2020
Peru,Amazonas,84,0,0,-5.0,-78.0,PER,South America,28-04-2020
Peru,Pasco,82,0,0,-10.5,-75.25,PER,South America,28-04-2020
Peru,Tacna,71,0,0,-18.013869600000003,-70.2511597,PER,South America,28-04-2020
Peru,Apurimac,69,0,0,-14.0,-73.0,PER,South America,28-04-2020
Peru,Puno,69,0,0,-15.0,-70.0,PER,South America,28-04-2020
Peru,Ayacucho,60,0,0,-14.0,-74.0,PER,South America,28-04-2020
Peru,Huancavelica,48,0,0,-13.0,-75.0,PER,South America,28-04-2020
Philippines,Metro Manila,5332,608,351,14.5736108,121.0329706,PHL,Asia,28-04-2020
Philippines,Calabarzon,1087,106,68,14.1638114,121.35366010781269,PHL,Asia,28-04-2020
Philippines,Central Visayas,503,20,9,10.264054,123.86939597334481,PHL,Asia,28-04-2020
Philippines,Central Luzon,363,23,27,15.390911849999998,120.68569951248944,PHL,Asia,28-04-2020
Philippines,Davao Region,123,69,18,6.610975,125.42986518727275,PHL,Asia,28-04-2020
Philippines,Western Visayas,68,14,8,10.67295935,122.72299087286852,PHL,Asia,28-04-2020
Philippines,Ilocos Region,61,17,11,17.201295899999998,120.47134539388077,PHL,Asia,28-04-2020
Philippines,Bicol,45,7,3,13.100588,123.52313310936306,PHL,Asia,28-04-2020
Philippines,Cordillera Administrative Region,42,17,1,17.36674735,121.06316012339529,PHL,Asia,28-04-2020
Philippines,Cagayan Valley,31,22,1,17.68069845,121.87547698030208,PHL,Asia,28-04-2020
Philippines,MIMAROPA,21,7,2,13.0152201,121.40641830505142,PHL,Asia,28-04-2020
Philippines,SOCCSKSARGEN,17,12,1,6.594075999999999,124.53813740467243,PHL,Asia,28-04-2020
Philippines,Northern Mindanao,12,5,5,8.40488525,124.6871960669078,PHL,Asia,28-04-2020
Philippines,Zamboanga Peninsula,12,3,2,7.77301775,122.75600476636144,PHL,Asia,28-04-2020
Philippines,Autonomous Region in Muslim Mindanao,10,0,3,120.0284034624274,5.8506231,PHL,Asia,28-04-2020
Philippines,Eastern Visayas,8,2,1,11.32782725,124.99755612215378,PHL,Asia,28-04-2020
Philippines,Caraga,3,0,0,9.2471392,125.85578188652231,PHL,Asia,28-04-2020
Portugal,Norte Region,14491,0,0,-1.6292632,-45.2368151,PRT,Europe,28-04-2020
Portugal,Lisboa Region,5556,0,0,-36.77937429999999,-73.10804005,PRT,Europe,28-04-2020
Portugal,"Centro Region, Portugal",3261,0,0,-8.671858750408639,41.1532183,PRT,Europe,28-04-2020
Portugal,Faro District,332,0,0,37.245424799999995,-8.150925273079235,PRT,Europe,28-04-2020
Portugal,Alentejo Region,189,0,0,38.0551003,-7.8605799,PRT,Europe,28-04-2020
Portugal,Azores,120,0,0,37.80852735000001,-25.473085286479588,PRT,Europe,28-04-2020
Portugal,Madeira,93,0,0,32.751748750000004,-16.981752048847362,PRT,Europe,28-04-2020
Romania,Suceava County,2650,0,105,47.53251675,25.818801387932247,ROU,Europe,28-04-2020
Romania,Bucharest,1190,0,31,44.4361414,26.1027202,ROU,Europe,28-04-2020
Romania,Arad County,522,0,25,46.175379299999996,21.3196342,ROU,Europe,28-04-2020
Romania,Hunedoara County,472,0,25,45.7958547,22.944483784106414,ROU,Europe,28-04-2020
Romania,Timiș County,443,0,14,45.6890988,21.63046721597148,ROU,Europe,28-04-2020
Romania,Neamț County,435,0,10,46.99078285,26.48534958395309,ROU,Europe,28-04-2020
Romania,Botoșani County,431,0,3,26.6573326,47.743378,ROU,Europe,28-04-2020
Romania,Bihor County,416,0,3,46.992055,22.190274243393226,ROU,Europe,28-04-2020
Romania,Brașov County,416,0,17,45.6523093,25.6102746,ROU,Europe,28-04-2020
Romania,Mureș County,407,0,31,46.60645805,24.62519263685235,ROU,Europe,28-04-2020
Romania,Galați,354,0,8,45.4338215,28.054939500000003,ROU,Europe,28-04-2020
Romania,Cluj County,308,0,4,46.769379,23.589954199999998,ROU,Europe,28-04-2020
Romania,Sibiu,259,0,9,45.7973912,24.1519202,ROU,Europe,28-04-2020
Romania,Ilfov County,246,0,0,44.501707399999994,26.24490765115929,ROU,Europe,28-04-2020
Romania,Vrancea County,245,0,3,45.78870885,26.8838029687553,ROU,Europe,28-04-2020
Romania,Constanța County,233,0,5,44.1767161,28.6507598,ROU,Europe,28-04-2020
Romania,Iași County,230,0,6,47.161534100000004,27.5836142,ROU,Europe,28-04-2020
